,sensor_id,value,time,old_sen
14855,6253,1,72093,7
14856,6253,0,72100,7
14857,5893,1,72130,15
14858,5893,0,72156,15
14859,5893,1,72176,15
14860,5893,0,72178,15
14861,5893,1,72330,15
14862,5893,0,72345,15
14863,5893,1,72346,15
14864,5893,0,72349,15
14865,5893,1,72385,15
14866,5893,0,72434,15
14867,5893,1,72623,15
14868,5893,0,72651,15
14869,5893,1,72660,15
14870,5893,0,72662,15
14871,5893,1,72673,15
14872,5893,0,72674,15
14873,5893,1,72770,15
14874,5893,0,72807,15
14875,5893,1,72811,15
14876,5893,0,72814,15
14877,5893,1,72848,15
14878,5893,0,72880,15
14879,6253,1,72883,7
14880,6253,0,72894,7
14881,6253,1,72896,7
14882,6253,0,72898,7
14883,5893,1,72900,15
14884,5893,0,72901,15
14885,6253,1,72931,7
14886,5893,1,72940,15
14887,5893,0,72942,15
14888,5893,1,72943,15
14889,5893,0,72944,15
14890,5893,1,72947,15
14891,5893,0,72948,15
14892,5893,1,72949,15
14893,5893,0,72950,15
14894,5893,1,72957,15
14895,5893,0,72959,15
14896,6253,0,72962,7
14897,6253,1,72963,7
14898,6253,0,72966,7
14899,5893,1,72967,15
14900,5893,0,72968,15
14901,5893,1,72974,15
14902,5893,0,72976,15
14903,5893,1,72977,15
14904,5893,0,72978,15
14905,5893,1,72984,15
14906,5893,0,72989,15
14907,5893,1,72992,15
14908,5893,0,72993,15
14909,5893,1,73003,15
14910,5893,0,73005,15
14911,6253,1,73019,7
14912,6253,0,73033,7
14913,5893,0,73037,15
14914,5893,1,73041,15
14915,5893,0,73134,15
14916,5893,1,73141,15
14917,5893,0,73147,15
14918,5893,1,73148,15
14919,5893,0,73152,15
14920,5893,1,73153,15
14921,5893,0,73154,15
14922,5893,1,73157,15
14923,5893,0,73162,15
14924,5893,1,73163,15
14925,5893,0,73165,15
14926,5893,1,73166,15
14927,5893,0,73172,15
14928,5893,1,73173,15
14929,5893,0,73177,15
14930,5893,1,73179,15
14931,5893,0,73213,15
14932,5893,1,73217,15
14933,5893,0,73221,15
14934,5893,1,73227,15
14935,5893,0,73230,15
14936,6253,1,73234,7
14937,6253,0,73252,7
14938,5893,1,73282,15
14939,5893,0,73288,15
14940,5893,1,73290,15
14941,5893,0,73292,15
14942,5893,1,73354,15
14943,5893,0,73355,15
14944,5893,1,73361,15
14945,5893,0,73362,15
14946,5893,1,73363,15
14947,5893,0,73370,15
14948,5893,1,73371,15
14949,5893,0,73372,15
14950,5893,1,73375,15
14951,5893,0,73378,15
14952,5893,1,73381,15
14953,5893,0,73384,15
14954,5893,1,73398,15
14955,5893,0,73399,15
14956,5893,1,73400,15
14957,5893,0,73402,15
14958,5893,1,73403,15
14959,5893,0,73408,15
14960,5893,1,73414,15
14961,5893,0,73415,15
14962,5893,1,73434,15
14963,5893,0,73436,15
14964,5893,1,73439,15
14965,5893,0,73440,15
14966,5893,1,73454,15
14967,5893,0,73455,15
14968,5893,1,73462,15
14969,5893,0,73464,15
14970,5893,1,73468,15
14971,5893,0,73471,15
14972,5893,1,73490,15
14973,5893,0,73500,15
14974,5893,1,73502,15
14975,5893,0,73504,15
14976,5893,1,73506,15
14977,5893,0,73522,15
14978,5893,1,73529,15
14979,5893,0,73531,15
14980,5893,1,73540,15
14981,5893,0,73545,15
14982,5893,1,73556,15
14983,5893,0,73559,15
14984,5893,1,73560,15
14985,5893,0,73568,15
14986,5893,1,73608,15
14987,5893,0,73609,15
14988,5893,1,73641,15
14989,5893,0,73643,15
14990,5893,1,73649,15
14991,5893,0,73653,15
14992,5893,1,73668,15
14993,5893,0,73671,15
14994,5893,1,73672,15
14995,5893,0,73675,15
14996,5893,1,73694,15
14997,5893,0,73699,15
14998,5893,1,73709,15
14999,5893,0,73710,15
15000,5893,1,73719,15
15001,5893,0,73722,15
15002,5893,1,73727,15
15003,5893,0,73743,15
15004,5893,1,73745,15
15005,5893,0,73751,15
15006,5893,1,73755,15
15007,5893,0,73757,15
15008,5893,1,73758,15
15009,5893,0,73761,15
15010,5893,1,73782,15
15011,5893,0,73783,15
15012,5893,1,73790,15
15013,5893,0,73792,15
15014,5893,1,73796,15
15015,5893,0,73797,15
15016,5893,1,73949,15
15017,5893,0,73951,15
15018,5893,1,74447,15
15019,5893,0,74452,15
15020,5893,1,74453,15
15021,5893,0,74471,15
15022,5893,1,74474,15
15023,5893,0,74476,15
15024,5893,1,74480,15
15025,5893,0,74482,15
15026,5893,1,74483,15
15027,5893,0,74485,15
15028,5893,1,74507,15
15029,5893,0,74509,15
15030,5893,1,74512,15
15031,5893,0,74514,15
15032,5893,1,74539,15
15033,5893,0,74550,15
15034,5893,1,74551,15
15035,5893,0,74575,15
15036,5893,1,74583,15
15037,5893,0,74585,15
15038,5893,1,74587,15
15039,5893,0,74590,15
15040,5893,1,74600,15
15041,5893,0,74608,15
15042,5893,1,74615,15
15043,5893,0,74621,15
15044,5893,1,74622,15
15045,5893,0,74626,15
15046,5889,1,76069,4
15047,5889,0,76070,4
15048,5889,1,76071,4
15049,5889,0,76148,4
15050,5893,1,76168,15
15051,5893,0,76172,15
15052,5893,1,76178,15
15053,5893,0,76179,15
15054,5893,1,76181,15
15055,5893,0,76199,15
15056,5893,1,76202,15
15057,5893,0,76205,15
15058,5893,1,76210,15
15059,5893,0,76211,15
15060,5893,1,76218,15
15061,5893,0,76238,15
15062,5893,1,76239,15
15063,5893,0,76241,15
15064,5893,1,76246,15
15065,5893,0,76247,15
15066,5893,1,76251,15
15067,5893,0,76252,15
15068,5893,1,76254,15
15069,5893,0,76256,15
15070,5893,1,76259,15
15071,6253,1,76260,7
15072,5893,0,76261,15
15073,5893,1,76263,15
15074,5893,0,76266,15
15075,5893,1,76269,15
15076,5893,0,76272,15
15077,5893,1,76273,15
15078,6253,0,76274,7
15079,5893,0,76279,15
15080,5893,1,76282,15
15081,5893,0,76284,15
15082,5893,1,76290,15
15083,5893,0,76292,15
15084,5893,1,76298,15
15085,5893,0,76299,15
15086,5893,1,76300,15
15087,5893,0,76302,15
15088,5893,1,76303,15
15089,5893,0,76341,15
15090,5893,1,76342,15
15091,5893,0,76348,15
15092,5893,1,76368,15
15093,5893,0,76370,15
15094,5893,1,76371,15
15095,5893,0,76381,15
15096,5893,1,76382,15
15097,5893,0,76385,15
15098,5893,1,76386,15
15099,5893,0,76399,15
15100,5889,1,76418,4
15101,5893,0,76419,15
15102,5893,1,76421,15
15103,5893,0,76424,15
15104,5893,1,76425,15
15105,5889,0,76437,4
15106,5893,0,76438,15
15107,5889,1,76439,4
15108,5889,0,76457,4
15109,5896,1,76477,19
15110,5889,1,76534,4
15111,5889,0,76566,4
15112,5889,1,76581,4
15113,5889,0,76590,4
15114,5889,1,76594,4
15115,5889,0,76633,4
15116,5889,1,76640,4
15117,5896,0,76822,19
15118,5896,1,76905,19
15119,5896,0,76907,19
15120,5896,1,76908,19
15121,5896,0,76910,19
15122,5896,1,76913,19
15123,5896,0,77114,19
15124,5896,1,77117,19
15125,5896,0,77395,19
15126,5896,1,77431,19
15127,5896,0,77468,19
15128,5896,1,77525,19
15129,5896,0,77526,19
15130,5896,1,77530,19
15131,5896,0,77537,19
15132,5896,1,77538,19
15133,5896,0,77741,19
15134,5896,1,77763,19
15135,5896,0,77813,19
15136,5896,1,77848,19
15137,5896,0,77850,19
15138,5896,1,77851,19
15139,5896,0,77852,19
15140,5896,1,77853,19
15141,5896,0,77871,19
15142,5889,0,77879,4
15143,5889,1,77882,4
15144,5896,1,77937,19
15145,5896,0,77938,19
15146,5896,1,77960,19
15147,5896,0,77961,19
15148,5889,0,78078,4
15149,5896,1,78082,19
15150,5896,0,78083,19
15151,5896,1,78096,19
15152,5896,0,78125,19
15153,5896,1,78126,19
15154,5896,0,78128,19
15155,5896,1,78132,19
15156,5896,0,78133,19
15157,5896,1,78138,19
15158,5896,0,78139,19
15159,5896,1,78141,19
15160,5896,0,78154,19
15161,5896,1,78157,19
15162,5896,0,78166,19
15163,5896,1,78167,19
15164,5896,0,78177,19
15165,5896,1,78178,19
15166,5896,0,78187,19
15167,5896,1,78188,19
15168,5896,0,78201,19
15169,5896,1,78204,19
15170,5896,0,78278,19
15171,5896,1,78279,19
15172,5896,0,78287,19
15173,5896,1,78340,19
15174,5896,0,78341,19
15175,5896,1,78355,19
15176,5896,0,78356,19
15177,5896,1,78359,19
15178,5896,0,78360,19
15179,5896,1,78361,19
15180,5896,0,78362,19
15181,5896,1,78697,19
15182,5896,0,78698,19
15183,5896,1,78700,19
15184,5896,0,78708,19
15185,5895,1,78737,12
15186,5895,0,78739,12
15187,5895,1,78740,12
15188,5895,0,78741,12
15189,5895,1,78743,12
15190,5895,0,78744,12
15191,5895,1,78745,12
15192,5895,0,78750,12
15193,5895,1,78754,12
15194,7125,1,78755,17
15195,5895,0,78756,12
15196,5895,1,78768,12
15197,5895,0,78784,12
15198,5895,1,78791,12
15199,5895,0,78801,12
15200,5895,1,78803,12
15201,5895,0,78806,12
15202,5895,1,78807,12
15203,7125,0,78818,17
15204,5895,0,78819,12
15205,7125,1,78820,16
15206,5895,1,78822,12
15207,7125,1,78836,16
15208,7125,0,78837,16
15209,5895,0,78843,12
15210,5893,1,78849,15
15211,5893,0,78852,15
15212,6253,1,78878,7
15213,6253,0,78899,7
15214,5893,1,78906,15
15215,5893,0,78927,15
15216,5893,1,78928,15
15217,5893,0,78932,15
15218,5893,1,78933,15
15219,5893,0,78936,15
15220,5893,1,78938,15
15221,5893,0,78988,15
15222,6253,1,78992,7
15223,6253,0,78999,7
15224,5893,1,79001,15
15225,5893,0,79018,15
15226,5893,1,79019,15
15227,5893,0,79020,15
15228,5889,1,79037,4
15229,5889,0,79041,4
15230,5889,1,79103,4
15231,5889,0,79105,4
15232,5889,1,79109,4
15233,5889,0,79112,4
15234,5889,1,79114,4
15235,5889,0,79115,4
15236,5889,1,79117,4
15237,5889,0,79118,4
15238,5889,1,79122,4
15239,5889,0,79126,4
15240,5889,1,79162,4
15241,5889,0,79163,4
15242,5889,1,79167,4
15243,5889,0,79190,4
15244,5889,1,79194,4
15245,5889,0,79201,4
15246,5889,1,79203,4
15247,5889,0,79247,4
15248,5889,1,79255,4
15249,5889,0,79256,4
15250,5889,1,79258,4
15251,5889,0,79268,4
15252,5889,1,79271,4
15253,5889,0,79273,4
15254,5889,1,79274,4
15255,5889,0,79288,4
15256,5889,1,79289,4
15257,5889,0,79291,4
15258,5889,1,79293,4
15259,5889,0,79296,4
15260,5889,1,79300,4
15261,5889,0,79301,4
15262,5889,1,79311,4
15263,5889,0,79316,4
15264,5889,1,79328,4
15265,5889,0,79330,4
15266,5889,1,79331,4
15267,5889,0,79332,4
15268,5889,1,79336,4
15269,5889,0,79340,4
15270,5889,1,79342,4
15271,5889,0,79343,4
15272,5889,1,79347,4
15273,5889,0,79349,4
15274,5889,1,79350,4
15275,5889,0,79354,4
15276,5889,1,79355,4
15277,5889,0,79390,4
15278,5889,1,79391,4
15279,5889,0,79396,4
15280,5889,1,79397,4
15281,5889,0,79398,4
15282,5889,1,79399,4
15283,5889,0,79400,4
15284,5889,1,79403,4
15285,5889,0,79409,4
15286,5889,1,79410,4
15287,5889,0,79415,4
15288,5889,1,79423,4
15289,5889,0,79424,4
15290,5889,1,79434,4
15291,5889,0,79435,4
15292,5889,1,79436,4
15293,5889,0,79438,4
15294,5889,1,79439,4
15295,5889,0,79441,4
15296,5889,1,79459,4
15297,5889,0,79493,4
15298,5889,1,79494,4
15299,5889,0,79497,4
15300,5889,1,79499,4
15301,5889,0,79502,4
15302,5889,1,79520,4
15303,5889,0,79525,4
15304,5889,1,79546,4
15305,5889,0,79547,4
15306,5889,1,79553,4
15307,5889,0,79554,4
15308,5889,1,79555,4
15309,5889,0,79556,4
15310,5889,1,79780,4
15311,5889,0,79784,4
15312,5889,1,79789,4
15313,5889,0,79790,4
15314,5889,1,79811,4
15315,5889,0,79812,4
15316,5889,1,79828,4
15317,5889,0,79829,4
15318,5889,1,79840,4
15319,5889,0,79841,4
15320,5889,1,79870,4
15321,5889,0,79872,4
15322,5889,1,79874,4
15323,5889,0,79875,4
15324,5889,1,79878,4
15325,5889,0,79879,4
15326,5889,1,79901,4
15327,5889,0,79903,4
15328,5889,1,79911,4
15329,5889,0,79913,4
15330,5889,1,79923,4
15331,5889,0,79925,4
15332,5889,1,79972,4
15333,5889,0,79975,4
15334,5889,1,79986,4
15335,5889,0,79990,4
15336,5889,1,79991,4
15337,5889,0,79994,4
15338,5889,1,79998,4
15339,5889,0,80000,4
15340,5889,1,80002,4
15341,5889,0,80003,4
15342,5889,1,80007,4
15343,5889,0,80009,4
15344,5889,1,80011,4
15345,5889,0,80024,4
15346,5889,1,80025,4
15347,5889,0,80070,4
15348,5889,1,80071,4
15349,5889,0,80080,4
15350,5889,1,80082,4
15351,5889,0,80085,4
15352,5889,1,80086,4
15353,5889,0,80100,4
15354,5889,1,80101,4
15355,5889,0,80103,4
15356,5889,1,80107,4
15357,5889,0,80110,4
15358,5889,1,80114,4
15359,5889,0,80117,4
15360,5889,1,80119,4
15361,5889,0,80124,4
15362,5889,1,80125,4
15363,5889,0,80126,4
15364,5889,1,80127,4
15365,5889,0,80128,4
15366,5889,1,80129,4
15367,5889,0,80133,4
15368,5889,1,80138,4
15369,5889,0,80143,4
15370,5889,1,80145,4
15371,5889,0,80146,4
15372,5889,1,80147,4
15373,5889,0,80150,4
15374,5889,1,80152,4
15375,5889,0,80159,4
15376,5889,1,80169,4
15377,5889,0,80175,4
15378,5889,1,80177,4
15379,5889,0,80178,4
15380,5889,1,80184,4
15381,5889,0,80185,4
15382,5889,1,80186,4
15383,5889,0,80187,4
15384,5889,1,80188,4
15385,5889,0,80189,4
15386,5889,1,80191,4
15387,5889,0,80199,4
15388,5889,1,80201,4
15389,5889,0,80202,4
15390,5889,1,80228,4
15391,5889,0,80229,4
15392,5889,1,80316,4
15393,5889,0,80319,4
15394,5889,1,80321,4
15395,5889,0,80322,4
15396,5889,1,80323,4
15397,5889,0,80326,4
15398,5889,1,80327,4
15399,5889,0,80333,4
15400,5889,1,80334,4
15401,5889,0,80376,4
15402,5895,1,82689,12
15403,7125,1,82791,16
15404,7125,0,82792,16
15405,7125,1,82815,17
15406,7125,0,82871,17
15407,7125,1,82877,16
15408,7125,0,82880,16
15409,5893,1,82914,15
15410,5893,0,82915,15
15411,5893,1,82917,15
15412,5893,0,82920,15
15413,5893,1,82925,15
15414,5893,0,82927,15
15415,5893,1,82931,15
15416,5893,0,82933,15
15417,5889,1,82944,4
15418,5889,0,82995,4
15419,5895,0,83003,12
15420,5896,1,83026,19
15421,5896,0,83028,19
15422,5896,1,83029,19
15423,5896,0,83797,19
15424,5896,1,83819,19
15425,5896,0,83821,19
15426,5895,1,83986,12
15427,5895,0,83990,12
15428,5895,1,83995,12
15429,5895,0,83996,12
15430,5895,1,84000,12
15431,7125,1,84021,13
15432,7125,0,84033,13
15433,5895,0,84062,12
15434,5895,1,84065,12
15435,5895,0,84077,12
15436,5895,1,84082,12
15437,5895,0,84084,12
15438,5895,1,84086,12
15439,5895,0,84088,12
15440,5895,1,84090,12
15441,5895,0,84092,12
15442,5895,1,84094,12
15443,5895,0,84097,12
15444,7125,1,84107,13
15445,7125,0,84108,13
15446,5895,1,84111,12
15447,7125,1,84113,13
15448,7125,0,84114,13
15449,5895,0,84116,12
15450,5895,1,84118,12
15451,5895,0,84119,12
15452,7125,1,84123,13
15453,7125,0,84124,13
15454,7125,1,84129,13
15455,7125,0,84130,13
15456,5895,1,84172,12
15457,5893,1,84176,15
15458,5893,0,84177,15
15459,5893,1,84178,15
15460,7125,1,84181,13
15461,7125,0,84182,13
15462,5893,0,84183,15
15463,5893,1,84184,15
15464,5893,0,84186,15
15465,5893,1,84187,15
15466,5893,0,84191,15
15467,5895,0,84351,12
15468,5895,1,84353,12
15469,5895,0,84354,12
15470,5895,1,84355,12
15471,5895,0,84359,12
15472,5895,1,84377,12
15473,5895,0,84843,12
15474,5895,1,84844,12
15475,5895,0,84850,12
15476,5895,1,85036,12
15477,7125,1,85052,13
15478,7125,0,85053,13
15479,7125,1,85125,13
15480,7125,0,85243,13
15481,5895,0,85299,12
15482,6253,1,85304,7
15483,6253,0,85316,7
15484,5893,1,85325,15
15485,5893,0,85327,15
15486,5893,1,85328,15
15487,5893,0,85374,15
15488,5893,1,85383,15
15489,5893,0,85451,15
15490,5893,1,85452,15
15491,5893,0,85465,15
15492,5893,1,85466,15
15493,5893,0,85469,15
15494,5893,1,85471,15
15495,5893,0,85481,15
15496,5893,1,85483,15
15497,5893,0,85550,15
15498,5893,1,85551,15
15499,5893,0,85552,15
15500,5893,1,85554,15
15501,5893,0,85558,15
15502,5893,1,85560,15
15503,5893,0,85573,15
15504,5893,1,85575,15
15505,5893,0,85579,15
15506,5893,1,85580,15
15507,5893,0,85581,15
15508,5893,1,85584,15
15509,5893,0,85590,15
15510,5893,1,85591,15
15511,5893,0,85600,15
15512,5893,1,85602,15
15513,5893,0,85604,15
15514,5893,1,85605,15
15515,5893,0,85608,15
15516,5893,1,85610,15
15517,5893,0,85613,15
15518,5889,1,85640,4
15519,5889,0,85645,4
15520,5889,1,85646,4
15521,5889,0,85650,4
15522,5889,1,85651,4
15523,5889,0,85652,4
15524,5889,1,85653,4
15525,5889,0,85654,4
15526,5889,1,85655,4
15527,5889,0,85665,4
15528,5889,1,85681,4
15529,5889,0,85682,4
15530,5889,1,85687,4
15531,5889,0,85688,4
15532,5889,1,85691,4
15533,5889,0,85695,4
15534,5889,1,85702,4
15535,5889,0,85706,4
15536,5889,1,85707,4
15537,5889,0,85723,4
15538,5889,1,85724,4
15539,5889,0,85730,4
15540,5889,1,85735,4
15541,5889,0,85743,4
15542,5889,1,85744,4
15543,5889,0,85750,4
15544,5889,1,85756,4
15545,5889,0,85757,4
15546,5889,1,85788,4
15547,5889,0,85789,4
15548,5889,1,85801,4
15549,5889,0,85813,4
15550,5889,1,85814,4
15551,5889,0,85832,4
15552,5889,1,85833,4
15553,5889,0,85840,4
15554,5889,1,85844,4
15555,5889,0,85847,4
15556,5889,1,85851,4
15557,5889,0,85853,4
15558,5889,1,85855,4
15559,5889,0,85856,4
15560,5889,1,85858,4
15561,5889,0,85861,4
15562,5889,1,85893,4
15563,5889,0,85894,4
15564,5889,1,85895,4
15565,5889,0,85896,4
15566,5889,1,85908,4
15567,5889,0,85909,4
15568,5889,1,85915,4
15569,5889,0,85918,4
15570,5889,1,85922,4
15571,5889,0,85925,4
15572,5889,1,85929,4
15573,5889,0,85930,4
15574,5889,1,85931,4
15575,5889,0,85932,4
15576,5889,1,85933,4
15577,5889,0,85938,4
15578,5889,1,85942,4
15579,5889,0,85948,4
15580,5896,1,85992,19
15581,5896,0,1,19
15582,5888,1,1523,11
15583,5888,0,1528,11
15584,5888,1,1529,11
15585,5888,0,1530,11
15586,5888,1,1535,11
15587,5888,0,1537,11
15588,5888,1,1540,11
15589,5888,0,1541,11
15590,5888,1,1542,11
15591,5888,0,1544,11
15592,5888,1,1545,11
15593,5888,0,1561,11
15594,5895,1,1679,12
15595,5895,0,1685,12
15596,5895,1,1687,12
15597,5895,0,1692,12
15598,5895,1,1698,12
15599,5895,0,1699,12
15600,5895,1,1700,12
15601,5895,0,1704,12
15602,5895,1,1706,12
15603,5895,0,1711,12
15604,5896,1,1745,19
15605,5895,1,1775,12
15606,5895,0,1776,12
15607,5896,0,1803,19
15608,5889,1,1833,4
15609,5889,0,1838,4
15610,5889,1,1844,4
15611,5889,0,1846,4
15612,5889,1,2012,4
15613,5889,0,2019,4
15614,5889,1,2122,4
15615,5889,0,2143,4
15616,5895,1,2144,12
15617,5895,0,2146,12
15618,5895,1,2150,12
15619,5889,1,2163,4
15620,5895,0,2168,12
15621,5893,1,2226,15
15622,5893,0,2228,15
15623,7125,1,2312,17
15624,7125,0,2313,17
15625,5895,1,2321,12
15626,7125,1,2324,17
15627,7125,0,2336,17
15628,7125,1,2337,17
15629,7125,0,2338,17
15630,7125,1,2339,17
15631,7125,0,2342,17
15632,7125,1,2343,17
15633,7125,0,2344,17
15634,7125,1,2345,17
15635,7125,0,2367,17
15636,7125,1,2370,17
15637,7125,0,2371,17
15638,7125,1,2372,17
15639,7125,0,2379,17
15640,7125,1,2383,16
15641,7125,0,2386,16
15642,7125,1,2391,16
15643,7125,0,2392,16
15644,5895,0,2433,12
15645,5889,0,2443,4
15646,7125,1,2513,13
15647,7125,1,2521,17
15648,5893,1,2560,15
15649,5893,0,2564,15
15650,7125,0,2565,17
15651,7125,1,2566,17
15652,5893,1,2567,15
15653,5893,0,2569,15
15654,7125,0,2570,17
15655,7125,1,2571,17
15656,7125,0,2574,17
15657,7125,1,2576,17
15658,7125,0,2578,17
15659,7125,1,2589,17
15660,7125,0,2592,17
15661,7125,1,2608,17
15662,7125,0,2610,17
15663,7125,1,2612,17
15664,7125,0,2615,17
15665,7125,1,2618,17
15666,5893,1,2621,15
15667,5893,0,2623,15
15668,5893,1,2624,15
15669,5893,0,2626,15
15670,5889,1,2627,4
15671,5895,1,2649,12
15672,5895,0,2657,12
15673,5895,1,2666,12
15674,7125,1,2679,17
15675,7125,0,2690,13
15676,7125,1,2691,13
15677,7125,0,2695,13
15678,7125,1,2696,13
15679,7125,0,2698,17
15680,7125,1,2699,17
15681,7125,0,2703,17
15682,7125,1,2705,17
15683,7125,0,2711,17
15684,7125,1,2712,17
15685,7125,0,2755,17
15686,7125,1,2773,17
15687,5896,1,2780,19
15688,7125,0,2785,17
15689,5889,0,2790,4
15690,7125,0,2791,13
15691,5889,1,2802,4
15692,5889,0,2803,4
15693,5889,1,2805,4
15694,5895,0,2972,12
15695,5895,1,2984,12
15696,5895,0,3023,12
15697,5895,1,3031,12
15698,5895,0,3033,12
15699,5895,1,3035,12
15700,5889,0,3080,4
15701,5889,1,3101,4
15702,5893,1,3108,15
15703,5893,0,3111,15
15704,7125,1,3118,13
15705,5895,0,3158,12
15706,5895,1,3163,12
15707,7125,0,3187,13
15708,7125,1,3198,13
15709,7125,0,3199,13
15710,7125,1,3204,13
15711,7125,0,3207,13
15712,7125,1,3230,13
15713,7125,0,3231,13
15714,7125,1,3340,13
15715,7125,0,3341,13
15716,5895,0,3351,12
15717,5889,1,3389,3
15718,5896,0,3543,19
15719,5896,1,3545,19
15720,5896,0,3546,19
15721,6253,1,3562,7
15722,6253,0,3609,7
15723,5893,1,3647,15
15724,5893,0,3676,15
15725,5893,1,3678,15
15726,5893,0,3805,15
15727,7125,1,3855,16
15728,7125,0,3862,16
15729,7125,1,3880,16
15730,7125,0,3881,16
15731,7125,1,3883,16
15732,7125,0,3884,16
15733,7125,1,3900,16
15734,7125,0,3901,16
15735,5893,1,3917,15
15736,7125,1,3938,16
15737,7125,0,3970,16
15738,7125,1,3972,16
15739,7125,0,3978,16
15740,7125,1,3994,16
15741,7125,0,3995,16
15742,7125,1,3996,16
15743,7125,0,3998,16
15744,7125,1,3999,16
15745,7125,0,4000,16
15746,7125,1,4001,16
15747,7125,0,4003,16
15748,7125,1,4004,16
15749,7125,0,4006,16
15750,7125,1,4024,16
15751,7125,0,4025,16
15752,7125,1,4026,16
15753,7125,0,4027,16
15754,7125,1,4029,16
15755,7125,0,4030,16
15756,7125,1,4034,16
15757,7125,0,4035,16
15758,5893,0,4060,15
15759,5893,1,4062,15
15760,5893,0,4064,15
15761,5893,1,4103,15
15762,5893,0,4104,15
15763,5893,1,4105,15
15764,5893,0,4106,15
15765,5893,1,4109,15
15766,5893,0,4110,15
15767,5893,1,4113,15
15768,5893,0,4115,15
15769,5893,1,4117,15
15770,5893,0,4118,15
15771,5893,1,4129,15
15772,5893,0,4130,15
15773,5893,1,4131,15
15774,7125,1,4145,16
15775,5893,0,4147,15
15776,5893,1,4153,15
15777,7125,0,4169,16
15778,5893,0,4210,15
15779,5893,1,4211,15
15780,5893,0,4219,15
15781,7125,1,4221,16
15782,6253,1,4222,7
15783,7125,1,4224,16
15784,6253,0,4227,7
15785,7125,1,4230,16
15786,7125,0,4232,16
15787,5893,1,4235,15
15788,5893,0,4236,15
15789,5893,1,4244,15
15790,5893,0,4250,15
15791,5889,0,4328,3
15792,5889,1,4347,3
15793,5889,0,4355,3
15794,5889,1,4359,3
15795,5889,0,4370,3
15796,5889,1,4427,3
15797,5889,0,4442,3
15798,5889,1,4449,3
15799,5889,0,4453,3
15800,5889,1,4457,3
15801,5889,0,4459,3
15802,5889,1,4460,3
15803,5889,0,4464,3
15804,5889,1,4469,3
15805,5889,0,4471,3
15806,5889,1,4472,3
15807,5889,0,4474,3
15808,5889,1,4475,3
15809,5889,0,4477,3
15810,7125,1,4495,16
15811,7125,0,4498,16
15812,7125,1,4504,16
15813,7125,0,4507,16
15814,7125,1,4508,16
15815,5889,1,4510,3
15816,5889,0,4514,3
15817,5889,1,4525,3
15818,5889,0,4528,3
15819,5889,1,4535,3
15820,5889,0,4538,3
15821,5889,1,4541,3
15822,5889,0,4544,3
15823,5889,1,4549,3
15824,5889,0,4550,3
15825,5889,1,4551,3
15826,5889,0,4559,3
15827,5889,1,4565,3
15828,5889,0,4566,3
15829,5889,1,4567,3
15830,7125,0,4589,16
15831,5889,0,4656,3
15832,5889,0,4661,4
15833,5889,1,4669,3
15834,5889,0,4670,3
15835,7125,1,4676,16
15836,7125,0,4680,16
15837,5889,1,4697,3
15838,5889,0,4698,3
15839,5889,1,4708,3
15840,7125,1,4725,16
15841,5889,0,4728,3
15842,7125,0,4729,16
15843,5889,1,4734,3
15844,7125,0,4735,16
15845,5889,0,4737,3
15846,5889,1,4743,3
15847,5889,0,4744,3
15848,5889,1,4747,3
15849,5889,0,4749,3
15850,5889,1,4752,3
15851,5889,0,4756,3
15852,5889,1,4758,3
15853,5889,0,4759,3
15854,5889,1,4775,3
15855,5889,0,4778,3
15856,5889,1,4779,3
15857,5889,0,4780,3
15858,5889,1,4782,3
15859,5889,0,4784,3
15860,5889,1,4807,3
15861,5889,0,4890,3
15862,5889,1,4891,3
15863,5889,0,4985,3
15864,5889,1,4986,3
15865,5889,0,4987,3
15866,5889,1,4988,3
15867,5889,0,5043,3
15868,5889,1,5073,3
15869,5889,0,5075,4
15870,7125,1,5111,16
15871,7125,0,5119,16
15872,5895,1,5120,12
15873,7125,1,5122,17
15874,7125,0,5175,16
15875,7125,1,5176,16
15876,7125,0,5177,16
15877,7125,0,5179,17
15878,7125,1,5181,16
15879,7125,0,5182,16
15880,7125,1,5198,16
15881,7125,0,5199,16
15882,5895,0,5211,12
15883,5889,1,5260,4
15884,5889,0,5290,3
15885,5889,1,5339,3
15886,5893,1,5387,15
15887,5893,0,5389,15
15888,5893,1,5399,15
15889,5893,0,5400,15
15890,5889,0,5439,3
15891,5889,0,5541,4
15892,5889,1,5548,4
15893,5889,0,5549,4
15894,5889,1,5552,4
15895,5889,0,5554,4
15896,5889,1,5559,4
15897,5889,0,5560,4
15898,5889,1,5561,4
15899,5889,0,5562,4
15900,5889,1,5564,4
15901,5889,0,5565,4
15902,5889,1,5566,4
15903,5893,1,5712,15
15904,5893,0,5716,15
15905,5893,1,5726,15
15906,5893,0,5730,15
15907,5893,1,5752,15
15908,5893,0,5754,15
15909,5893,1,5769,15
15910,5893,0,5771,15
15911,5893,1,5773,15
15912,5893,0,5775,15
15913,5893,1,5777,15
15914,5893,0,5778,15
15915,5889,0,5824,4
15916,5889,1,5825,4
15917,5889,0,5829,4
15918,5889,1,5831,4
15919,5889,1,5848,3
15920,5889,0,5851,3
15921,5889,1,5866,3
15922,5889,0,5873,3
15923,5889,1,5874,3
15924,5889,0,5883,3
15925,5889,1,5888,3
15926,5889,0,5891,3
15927,5889,1,5892,3
15928,5889,0,5893,3
15929,5889,1,5895,3
