,Unnamed: 0,sensor_id,value,time,old_sen,event
4388,11991,5895,0,48777,12,0
4389,11992,5895,1,48873,12,1
4390,11997,5895,0,49054,12,0
4391,11998,5895,1,49059,12,1
4392,12015,5895,0,49444,12,0
4393,12016,5895,1,49455,12,1
4394,12017,5895,0,49499,12,0
4395,12018,5895,1,49504,12,1
4396,12021,5895,0,49511,12,0
4397,12022,5895,1,49521,12,1
4398,12027,7125,0,49538,16,2
4399,12028,7125,1,49546,16,3
4400,12029,7125,0,49548,16,2
4401,12030,5895,0,49560,12,0
4402,12031,5893,1,49611,15,23
4403,12032,5893,0,49614,15,22
4404,12033,5889,1,49619,4,21
4405,12034,5893,1,49626,15,23
4406,12035,5893,0,49630,15,22
4407,12058,5889,0,52517,4,20
4408,12059,5893,1,52578,15,23
4409,12060,5893,0,52582,15,22
4410,12061,5889,1,52594,4,21
4411,12062,5893,1,52596,15,23
4412,12065,5893,0,52603,15,22
4413,12066,5889,0,52659,4,20
4414,12067,5895,1,52821,12,1
4415,12072,7125,1,52851,13,3
4416,12073,7125,0,53062,13,2
4417,12074,7125,1,53848,13,3
4418,12075,7125,0,53849,13,2
4419,12076,7125,1,53872,13,3
4420,12077,7125,0,53874,13,2
4421,12078,7125,1,53880,13,3
4422,12079,7125,0,53881,13,2
4423,12080,7125,1,54574,13,3
4424,12082,7125,0,54651,16,2
4425,12084,5895,0,54686,12,0
4426,12085,5893,1,54701,15,23
4427,12094,5893,0,54718,15,22
4428,12095,5893,1,54737,15,23
4429,12098,5893,0,54751,15,22
4430,12099,5893,1,57511,15,23
4431,12100,5893,0,57527,15,22
4432,12101,5893,1,60638,15,23
4433,12104,5893,0,60662,15,22
4434,12105,5888,1,62372,11,19
4435,12106,5888,0,62378,11,18
4436,12107,5893,1,62406,15,23
4437,12110,5893,0,62414,15,22
4438,12111,5893,1,62448,15,23
4439,12112,5893,0,62452,15,22
4440,12113,5896,1,62486,19,5
4441,12116,5896,0,62831,19,4
4442,12117,5889,1,63025,4,21
4443,12120,5889,0,63104,4,20
4444,12121,5889,1,63215,4,21
4445,12122,5889,0,63546,4,20
4446,12123,5893,1,63640,15,23
4447,12130,5893,0,63655,15,22
4448,12131,6253,1,63671,7,7
4449,12132,5893,1,63702,15,23
4450,12143,5893,0,63729,15,22
4451,12144,5893,1,63740,15,23
4452,12149,5893,0,63764,15,22
4453,12150,5893,1,63792,15,23
4454,12153,5893,0,63800,15,22
4455,12154,6253,0,63808,7,6
4456,12155,5893,1,63815,15,23
4457,12157,5889,1,63834,4,21
4458,12159,5893,0,63838,15,22
4459,12166,5889,0,64044,4,20
4460,12167,5889,1,64052,4,21
4461,12178,5889,0,64076,4,20
4462,12179,5889,1,64088,4,21
4463,12198,5889,0,64396,4,20
4464,12199,5888,1,64560,11,19
4465,12200,5888,0,64568,11,18
4466,12201,5888,1,64694,11,19
4467,12204,5888,0,64697,11,18
4468,12205,5889,1,64800,4,21
4469,12210,5888,1,64927,11,19
4470,12213,5888,0,64932,11,18
4471,12214,5893,1,64990,15,23
4472,12219,5893,0,65004,15,22
4473,12226,6253,1,65093,7,7
4474,12227,6253,0,65144,7,6
4475,12228,5893,1,65146,15,23
4476,12254,5893,0,65270,15,22
4477,12263,5895,1,65289,12,1
4478,12264,5895,0,65292,12,0
4479,12269,5895,1,65300,12,1
4480,12273,7125,1,65305,17,3
4481,12278,5895,0,65355,12,0
4482,12280,7125,0,65359,16,2
4483,12281,5895,1,65371,12,1
4484,12282,5895,0,65374,12,0
4485,12283,7125,1,65382,16,3
4486,12284,7125,0,65384,16,2
4487,12298,5889,0,65583,3,20
4488,12299,7125,1,65585,16,3
4489,12300,7125,0,65586,16,2
4490,12301,7125,1,65592,16,3
4491,12302,7125,0,65593,16,2
4492,12303,5889,1,65597,3,21
4493,12304,5889,0,65598,3,20
4494,12305,5889,1,65623,3,21
4495,12312,5889,0,65762,4,20
4496,12314,5889,1,65785,3,21
4497,12321,5889,0,65949,3,20
4498,12322,5889,1,65958,3,21
4499,12324,5889,0,66060,4,20
4500,12325,5889,1,66068,4,21
4501,12348,5896,1,66543,19,5
4502,12389,5896,0,67114,19,4
4503,12424,5889,0,67967,3,20
4504,12425,5889,1,68014,4,21
4505,12428,5889,0,68145,4,20
4506,12430,5889,1,68179,3,21
4507,12431,5896,1,68214,19,5
4508,12433,5896,0,68643,19,4
4509,12488,5889,0,69642,3,20
4510,12490,5889,1,69696,4,21
4511,12509,5889,0,70078,4,20
4512,12510,5889,1,70087,4,21
4513,12511,5889,0,70151,4,20
4514,12512,5893,1,70288,15,23
4515,12515,5893,0,70294,15,22
4516,12516,5893,1,70308,15,23
4517,12517,5893,0,70309,15,22
4518,12518,5888,1,70315,11,19
4519,12519,5888,0,70323,11,18
4520,12520,5895,1,70830,12,1
4521,12521,7125,1,70833,17,3
4522,12522,7125,0,70834,17,2
4523,12525,5895,0,70876,12,0
4524,12526,5895,1,70881,12,1
4525,12533,5895,0,70896,12,0
4526,12534,7125,1,70911,16,3
4527,12535,7125,0,70912,16,2
4528,12536,5889,1,70983,4,21
4529,12537,5889,0,71077,4,20
4530,12538,6253,1,71150,7,7
4531,12539,6253,0,71174,7,6
4532,12541,5893,1,71183,15,23
4533,12554,5893,0,71239,15,22
4534,12555,5893,1,71260,15,23
4535,12576,5893,0,71337,15,22
4536,12577,5893,1,71348,15,23
4537,12578,5893,0,71352,15,22
4538,12579,5893,1,71368,15,23
4539,12580,5893,0,71382,15,22
4540,12581,5893,1,71396,15,23
4541,12582,5893,0,71398,15,22
4542,12583,5893,1,71421,15,23
4543,12584,5893,0,71423,15,22
4544,12585,5893,1,71471,15,23
4545,12586,5893,0,71472,15,22
4546,12587,5893,1,71525,15,23
4547,12590,5893,0,71534,15,22
4548,12591,6253,1,71596,7,7
4549,12592,6253,0,71600,7,6
4550,12593,6253,1,71645,7,7
4551,12594,6253,0,71652,7,6
4552,12595,5893,1,71708,15,23
4553,12602,5893,0,71716,15,22
4554,12603,5893,1,71869,15,23
4555,12604,5893,0,71881,15,22
4556,12605,5893,1,71907,15,23
4557,12606,5893,0,71910,15,22
4558,12607,6253,1,71937,7,7
4559,12608,6253,0,71939,7,6
4560,12609,5893,1,72069,15,23
4561,12620,5893,0,72115,15,22
4562,12621,5893,1,72137,15,23
4563,12630,5893,0,72178,15,22
4564,12631,5893,1,72193,15,23
4565,12632,5893,0,72197,15,22
4566,12633,6253,1,72228,7,7
4567,12634,6253,0,72262,7,6
4568,12635,5893,1,72269,15,23
4569,12640,5893,0,72302,15,22
4570,12641,5893,1,72359,15,23
4571,12644,5893,0,72375,15,22
4572,12645,5893,1,72462,15,23
4573,12646,5893,0,72464,15,22
4574,12647,5893,1,72552,15,23
4575,12652,5893,0,72565,15,22
4576,12653,5893,1,72628,15,23
4577,12656,5893,0,72636,15,22
4578,12657,5893,1,72664,15,23
4579,12684,5893,0,72783,15,22
4580,12685,5893,1,72796,15,23
4581,12722,5893,0,72957,15,22
4582,12723,5893,1,72969,15,23
4583,12724,5893,0,72973,15,22
4584,12725,6253,1,72987,7,7
4585,12726,6253,0,73050,7,6
4586,12727,5893,1,73051,15,23
4587,12736,5893,0,73089,15,22
4588,12737,5893,1,73120,15,23
4589,12742,5893,0,73190,15,22
4590,12743,5893,1,73204,15,23
4591,12802,5893,0,73797,15,22
4592,12803,5893,1,73820,15,23
4593,12804,5893,0,73858,15,22
4594,12805,6253,1,73865,7,7
4595,12806,6253,0,73874,7,6
4596,12807,5893,1,73875,15,23
4597,12822,5893,0,73999,15,22
4598,12823,6253,1,74000,7,7
4599,12824,6253,0,74010,7,6
4600,12825,5893,1,74012,15,23
4601,12836,5893,0,74050,15,22
4602,12837,5893,1,74075,15,23
4603,12844,5893,0,74177,15,22
4604,12845,5893,1,74198,15,23
4605,12846,5893,0,74200,15,22
4606,12847,5893,1,74211,15,23
4607,12862,5893,0,74316,15,22
4608,12863,5893,1,74328,15,23
4609,12864,5893,0,74340,15,22
4610,12865,5893,1,74353,15,23
4611,12879,6253,1,74543,7,7
4612,12880,6253,0,74550,7,6
4613,12908,6253,1,74680,7,7
4614,12909,6253,0,74686,7,6
4615,12915,6253,1,74743,7,7
4616,12917,6253,0,74748,7,6
4617,12930,5893,0,74873,15,22
4618,12931,5893,1,74891,15,23
4619,12932,5893,0,74893,15,22
4620,12933,5893,1,75665,15,23
4621,12936,5893,0,75687,15,22
4622,12937,5893,1,76503,15,23
4623,12938,5893,0,76507,15,22
4624,12939,5893,1,76523,15,23
4625,12943,6253,1,76566,7,7
4626,12945,6253,0,76575,7,6
4627,12952,5893,0,76611,15,22
4628,12953,6253,1,76618,7,7
4629,12954,6253,0,76624,7,6
4630,12956,5893,1,76684,15,23
4631,12957,6253,1,76717,7,7
4632,12965,6253,0,76762,7,6
4633,12974,7125,1,76877,16,3
4634,12976,7125,0,76881,16,2
4635,12978,7125,1,76899,16,3
4636,12979,7125,0,76900,16,2
4637,12980,5889,1,76901,3,21
4638,12985,5893,0,76908,15,22
4639,12986,5889,0,77600,3,20
4640,12987,5889,1,77615,4,21
4641,12996,5893,1,77738,15,23
4642,12997,5893,0,77740,15,22
4643,12998,5893,1,77751,15,23
4644,12999,5893,0,77753,15,22
4645,13002,5889,0,78646,3,20
4646,13003,5893,1,79317,15,23
4647,13018,5893,0,79362,15,22
4648,13019,5889,1,79370,4,21
4649,13025,5889,0,79622,3,20
4650,13026,5889,1,79732,3,21
4651,13027,5889,0,79733,3,20
4652,13029,5889,1,79969,4,21
4653,13033,5889,0,80008,3,20
4654,13035,5889,1,80026,4,21
4655,13040,5889,0,80118,4,20
4656,13041,5896,1,80190,19,5
4657,13044,5889,1,80242,4,21
4658,13045,5889,0,80248,4,20
4659,13050,5896,0,80644,19,4
4660,13051,5896,1,80649,19,5
4661,13060,5896,0,80903,19,4
4662,13061,5896,1,80911,19,5
4663,13066,5896,0,80952,19,4
4664,13067,5896,1,80962,19,5
4665,13072,5889,1,81024,4,21
4666,13073,5896,0,81035,19,4
4667,13076,5896,1,81076,19,5
4668,13077,5896,0,81092,19,4
4669,13078,5896,1,81110,19,5
4670,13081,5896,0,81130,19,4
4671,13082,5896,1,81137,19,5
4672,13089,5896,0,81456,19,4
4673,13090,5896,1,81490,19,5
4674,13091,5896,0,81508,19,4
4675,13092,5896,1,81515,19,5
4676,13099,5896,0,81636,19,4
4677,13100,5896,1,81643,19,5
4678,13103,5896,0,81714,19,4
4679,13106,5896,1,81769,19,5
4680,13109,5896,0,81772,19,4
4681,13110,5896,1,81782,19,5
4682,13111,5896,0,81783,19,4
4683,13112,5896,1,81814,19,5
4684,13115,5896,0,81844,19,4
4685,13116,5896,1,81854,19,5
4686,13117,5889,0,81916,4,20
4687,13120,5889,1,81975,4,21
4688,13127,5896,0,82080,19,4
4689,13128,6253,1,82186,7,7
4690,13129,6253,0,82213,7,6
4691,13130,5893,1,82222,15,23
4692,13137,5893,0,82234,15,22
4693,13140,5889,0,82293,4,20
4694,13141,5889,1,82303,4,21
4695,13143,5889,0,82377,4,20
4696,13145,5889,1,82386,3,21
4697,13146,5889,0,82389,3,20
4698,13147,5889,1,82414,3,21
4699,13148,5893,1,82789,15,23
4700,13151,5893,0,82802,15,22
4701,13152,5893,1,82855,15,23
4702,13153,5893,0,82859,15,22
4703,13154,5895,1,82882,12,1
4704,13155,5895,0,82885,12,0
4705,13156,5895,1,82892,12,1
4706,13159,5895,0,82896,12,0
4707,13160,5895,1,82902,12,1
4708,13161,5895,0,82903,12,0
4709,13162,5895,1,82911,12,1
4710,13165,5895,0,82921,12,0
4711,13166,5895,1,82926,12,1
4712,13169,7125,1,82930,17,3
4713,13172,7125,0,82965,17,2
4714,13173,7125,1,82994,17,3
4715,13176,7125,0,83004,16,2
4716,13177,7125,1,83018,16,3
4717,13180,7125,0,83027,16,2
4718,13181,5895,0,83039,12,0
4719,13183,5889,0,83256,4,20
4720,13184,5893,1,83304,15,23
4721,13185,5893,0,83314,15,22
4722,13186,5893,1,83357,15,23
4723,13187,5893,0,83360,15,22
4724,13188,5889,1,83365,4,21
4725,13189,5889,0,83548,3,20
4726,13191,5889,1,83623,4,21
4727,13195,5893,1,83657,15,23
4728,13202,5893,0,83674,15,22
4729,13205,5889,0,83925,3,20
4730,13206,5889,1,83941,3,21
4731,13207,5889,0,83947,3,20
4732,13208,5889,1,84093,3,21
4733,13222,5889,0,84267,3,20
4734,13223,5889,1,84278,3,21
4735,13229,5889,0,84309,3,20
4736,13230,5889,1,84428,3,21
4737,13233,5889,0,85179,3,20
4738,13234,5893,1,85241,15,23
4739,13237,5889,1,85256,3,21
4740,13238,5893,0,85263,15,22
4741,13239,5889,0,85288,3,20
4742,13240,5889,1,85312,3,21
4743,13241,5889,0,85377,3,20
4744,13243,5889,1,85456,4,21
4745,13245,5889,0,85464,4,20
4746,13246,5896,1,85641,19,5
4747,13247,5896,0,85657,19,4
4748,13248,5896,1,85664,19,5
4749,13250,5889,1,85694,3,21
4750,13256,5896,0,85766,19,4
4751,13259,5889,0,85799,3,20
4752,13260,5889,1,85809,3,21
4753,13263,5889,0,85814,3,20
4754,13264,5889,1,85872,3,21
4755,13267,5889,0,1,3,20
4756,13269,5889,1,99,4,21
4757,13270,5889,0,316,4,20
4758,13271,5893,1,377,15,23
4759,13274,5893,0,387,15,22
4760,13275,5893,1,402,15,23
4761,13276,5893,0,404,15,22
4762,13277,5889,1,784,4,21
4763,13278,5889,0,1136,4,20
4764,13279,5889,1,1203,4,21
4765,13281,5889,0,2353,3,20
4766,13282,5889,1,2375,3,21
4767,13283,5889,0,2391,3,20
4768,13284,5896,1,3650,19,5
4769,13287,5896,0,4381,19,4
4770,13289,5889,1,5224,4,21
4771,13300,5893,1,6088,15,23
4772,13303,5893,0,6108,15,22
4773,13304,5895,1,6122,12,1
4774,13305,5895,0,6123,12,0
4775,13306,5895,1,6130,12,1
4776,13307,5895,0,6133,12,0
4777,13308,5895,1,6138,12,1
4778,13309,5895,0,6139,12,0
4779,13310,7125,1,6145,17,3
4780,13313,7125,0,6191,16,2
4781,13314,7125,1,6237,16,3
4782,13315,7125,0,6240,16,2
4783,13316,5895,1,6251,12,1
4784,13317,5895,0,6261,12,0
4785,13318,5893,1,6324,15,23
4786,13319,5893,0,6326,15,22
4787,13320,7125,1,6341,16,3
4788,13321,7125,0,6342,16,2
4789,13322,7125,1,6390,16,3
4790,13323,7125,0,6391,16,2
4791,13326,5889,0,6567,4,20
4792,13327,5889,1,6595,4,21
4793,13328,5889,0,6608,4,20
4794,13329,5889,1,6662,4,21
4795,13330,5889,0,6671,4,20
4796,13331,5889,1,6702,4,21
4797,13336,5889,0,6716,3,20
4798,13337,5895,1,6743,12,1
4799,13338,7125,1,6748,17,3
4800,13339,5889,1,6827,3,21
4801,13344,7125,0,6840,16,2
4802,13345,5895,0,6866,12,0
4803,13352,5893,1,6885,15,23
4804,13361,5893,0,6903,15,22
4805,13362,6253,1,6907,7,7
4806,13363,6253,0,6926,7,6
4807,13364,7125,1,7001,16,3
4808,13365,7125,0,7003,16,2
4809,13366,5893,1,7029,15,23
4810,13367,5893,0,7034,15,22
4811,13368,5889,0,7036,3,20
4812,13369,5889,1,7089,4,21
4813,13372,7125,1,7145,16,3
4814,13373,7125,0,7146,16,2
4815,13374,5889,0,7243,4,20
4816,13375,5889,1,7301,3,21
4817,13376,7125,1,7350,16,3
4818,13377,7125,0,7353,16,2
4819,13378,7125,1,7540,16,3
4820,13379,7125,0,7541,16,2
4821,13380,5895,1,7585,12,1
4822,13383,5895,0,7589,12,0
4823,13384,5895,1,7604,12,1
4824,13385,5895,0,7606,12,0
4825,13386,5895,1,7618,12,1
4826,13387,5895,0,7627,12,0
4827,13388,5895,1,7632,12,1
4828,13389,7125,1,7636,17,3
4829,13390,7125,0,7637,17,2
4830,13391,7125,1,7642,17,3
4831,13392,7125,0,7714,17,2
4832,13393,7125,1,7719,16,3
4833,13396,7125,0,7730,16,2
4834,13397,7125,1,7737,16,3
4835,13398,5895,0,7750,12,0
4836,13401,7125,0,7784,16,2
4837,13402,5893,1,7807,15,23
4838,13403,5893,0,7811,15,22
4839,13404,5893,1,7829,15,23
4840,13407,5893,0,7834,15,22
4841,13408,5889,0,7902,3,20
4842,13409,5893,1,7911,15,23
4843,13410,5893,0,7912,15,22
4844,13411,5893,1,7926,15,23
4845,13412,5893,0,7929,15,22
4846,13413,6253,1,7950,7,7
4847,13416,6253,0,8003,7,6
4848,13417,5893,1,8020,15,23
4849,13420,5893,0,8027,15,22
4850,13421,5893,1,8210,15,23
4851,13422,5893,0,8212,15,22
4852,13423,5893,1,8316,15,23
4853,13426,5893,0,8350,15,22
4854,13427,5893,1,8377,15,23
4855,13428,5893,0,8385,15,22
4856,13429,5893,1,8422,15,23
4857,13430,5893,0,8427,15,22
4858,13431,5893,1,9087,15,23
4859,13432,5893,0,9091,15,22
4860,13433,5889,1,9125,3,21
4861,13434,5889,0,9127,3,20
4862,13435,5889,1,9148,3,21
4863,13436,5893,1,9150,15,23
4864,13454,5889,0,9220,3,20
4865,13456,5889,1,9228,3,21
4866,13459,5893,0,9245,15,22
4867,13460,5893,1,9258,15,23
4868,13477,5893,0,9337,15,22
4869,13478,6253,1,9343,7,7
4870,13479,6253,0,9347,7,6
4871,13480,5893,1,9349,15,23
4872,13481,5893,0,9351,15,22
4873,13482,5893,1,9363,15,23
4874,13483,5893,0,9365,15,22
4875,13484,5893,1,9382,15,23
4876,13485,5893,0,9386,15,22
4877,13486,6253,1,9390,7,7
4878,13487,6253,0,9429,7,6
4879,13488,5893,1,9431,15,23
4880,13489,5893,0,9434,15,22
4881,13490,5893,1,9450,15,23
4882,13493,5893,0,9477,15,22
4883,13494,6253,1,9487,7,7
4884,13495,6253,0,9507,7,6
4885,13496,5893,1,9512,15,23
4886,13497,5893,0,9521,15,22
4887,13498,5893,1,9638,15,23
4888,13501,5893,0,9660,15,22
4889,13502,7125,1,9804,16,3
4890,13503,7125,0,9809,16,2
4891,13504,7125,1,9849,16,3
4892,13505,7125,0,9850,16,2
4893,13506,7125,1,9880,16,3
4894,13507,7125,0,9882,16,2
4895,13508,7125,1,9905,16,3
4896,13509,7125,0,9907,16,2
4897,13510,5895,1,9947,12,1
4898,13513,7125,1,9956,17,3
4899,13514,5895,0,10075,12,0
4900,13515,5895,1,10082,12,1
4901,13518,5895,0,10280,12,0
4902,13519,5895,1,10300,12,1
4903,13520,5895,0,10302,12,0
4904,13527,5895,1,10401,12,1
4905,13528,5895,0,10450,12,0
4906,13529,5895,1,10647,12,1
4907,13532,5895,0,10653,12,0
4908,13533,5895,1,10666,12,1
4909,13536,5895,0,10674,12,0
4910,13537,5895,1,10680,12,1
4911,13538,5895,0,10691,12,0
4912,13539,5895,1,10733,12,1
4913,13540,5895,0,10741,12,0
4914,13541,5895,1,10747,12,1
4915,13544,5895,0,10779,12,0
4916,13545,7125,0,10791,17,2
4917,13546,5895,1,10809,12,1
4918,13547,7125,1,10811,16,3
4919,13548,7125,0,10812,16,2
4920,13551,5895,0,10820,12,0
4921,13552,6253,1,10836,7,7
4922,13553,6253,0,10844,7,6
4923,13555,5893,1,10866,15,23
4924,13560,5893,0,10895,15,22
4925,13561,6253,1,10899,7,7
4926,13562,6253,0,10908,7,6
4927,13563,5893,1,10911,15,23
4928,13564,5893,0,10939,15,22
4929,13565,5893,1,10967,15,23
4930,13566,5893,0,10969,15,22
4931,13567,5893,1,11098,15,23
4932,13568,5893,0,11100,15,22
4933,13569,5893,1,11115,15,23
4934,13570,5893,0,11119,15,22
4935,13571,5896,1,11199,19,5
4936,13596,5896,0,15337,19,4
4937,13597,5896,1,16575,19,5
4938,13598,5896,0,29046,19,4
4939,13599,7125,1,29748,16,3
4940,13600,7125,0,29751,16,2
4941,13601,5895,1,29776,12,1
4942,13602,5895,0,29781,12,0
4943,13603,5895,1,29786,12,1
4944,13604,7125,1,29789,17,3
4945,13605,7125,0,29801,17,2
4946,13606,5895,0,29805,12,0
4947,13607,7125,1,29806,17,3
4948,13608,5895,1,29826,12,1
4949,13611,5895,0,29857,12,0
4950,13612,5895,1,29865,12,1
4951,13617,5895,0,29887,12,0
4952,13618,5895,1,29893,12,1
4953,13619,5895,0,29898,12,0
4954,13620,5895,1,29959,12,1
4955,13621,5895,0,29972,12,0
4956,13622,5895,1,30051,12,1
4957,13623,5895,0,30077,12,0
4958,13626,5895,1,30307,12,1
4959,13627,5895,0,30314,12,0
4960,13628,5895,1,30356,12,1
4961,13629,5895,0,30364,12,0
4962,13630,5895,1,30369,12,1
4963,13631,5895,0,30378,12,0
4964,13638,7125,0,30738,16,2
4965,13639,5888,1,31258,11,19
4966,13640,5888,0,31769,11,18
4967,13642,5889,0,35997,4,20
4968,13644,5889,1,37146,4,21
4969,13645,5889,0,38549,4,20
4970,13646,5895,1,39296,12,1
4971,13647,7125,1,39415,17,3
4972,13648,7125,0,39420,17,2
4973,13649,7125,1,39427,17,3
4974,13660,7125,0,39456,17,2
4975,13661,7125,1,39481,17,3
4976,13662,7125,0,39493,17,2
4977,13663,7125,1,39511,16,3
4978,13666,7125,0,39516,16,2
4979,13667,7125,1,39522,16,3
4980,13676,7125,0,39537,16,2
4981,13677,5895,0,39569,12,0
4982,13678,6253,1,39581,7,7
4983,13679,6253,0,39642,7,6
4984,13680,5893,1,39646,15,23
4985,13687,5893,0,39738,15,22
4986,13688,5893,1,39811,15,23
4987,13701,5893,0,39983,15,22
4988,13702,5893,1,39998,15,23
4989,13719,5893,0,40342,15,22
4990,13720,6253,1,40349,7,7
4991,13721,6253,0,40402,7,6
4992,13722,5893,1,40429,15,23
4993,13725,5893,0,40458,15,22
4994,13726,5893,1,40484,15,23
4995,13739,5893,0,40576,15,22
4996,13740,6253,1,40577,7,7
4997,13743,6253,0,40615,7,6
4998,13744,5893,1,40619,15,23
4999,13745,5893,0,40620,15,22
5000,13746,5893,1,40684,15,23
5001,13753,5893,0,40707,15,22
5002,13754,5893,1,40724,15,23
5003,13763,5893,0,40745,15,22
5004,13764,5893,1,40759,15,23
5005,13767,5893,0,40769,15,22
5006,13768,5893,1,40780,15,23
5007,13769,5893,0,40782,15,22
5008,13770,6253,1,40784,7,7
5009,13771,6253,0,40787,7,6
5010,13772,5893,1,40796,15,23
5011,13773,5893,0,40798,15,22
5012,13774,5893,1,42249,15,23
5013,13775,5893,0,42250,15,22
5014,13776,5893,1,42938,15,23
5015,13785,5893,0,42979,15,22
5016,13786,5893,1,43047,15,23
5017,13789,5893,0,43166,15,22
5018,13790,6253,1,43169,7,7
5019,13791,6253,0,43171,7,6
5020,13792,5889,1,43329,3,21
5021,13797,5889,0,43560,3,20
5022,13798,5889,1,43583,3,21
5023,13807,5889,0,44670,3,20
5024,13808,5893,1,45720,15,23
5025,13809,5893,0,45726,15,22
5026,13810,5893,1,47704,15,23
5027,13811,5893,0,47708,15,22
5028,13812,5895,1,48098,12,1
5029,13819,5895,0,48114,12,0
5030,13820,5895,1,48126,12,1
5031,13825,5895,0,48163,12,0
5032,13826,5893,1,48172,15,23
5033,13827,5893,0,48176,15,22
5034,13828,5889,1,48538,3,21
5035,13829,5889,0,48552,3,20
5036,13830,5889,1,48569,3,21
5037,13846,5889,0,50126,4,20
5038,13848,5889,1,50509,3,21
5039,13853,5889,0,51579,3,20
5040,13854,5895,1,51689,12,1
5041,13855,5895,0,51690,12,0
5042,13856,5895,1,51715,12,1
5043,13857,5895,0,51723,12,0
5044,13858,5895,1,51729,12,1
5045,13861,7125,1,51733,17,3
5046,13862,7125,0,51786,17,2
5047,13863,7125,1,51793,16,3
5048,13876,7125,0,51813,16,2
5049,13877,5895,0,51850,12,0
5050,13878,5888,1,52857,11,19
5051,13879,5888,0,52863,11,18
5052,13880,5888,1,52868,11,19
5053,13883,5888,0,52883,11,18
5054,13884,5888,1,52888,11,19
5055,13885,5888,0,52889,11,18
5056,13886,5888,1,53213,11,19
5057,13889,5888,0,53217,11,18
5058,13890,5888,1,53228,11,19
5059,13895,5888,0,53237,11,18
5060,13896,5888,1,53523,11,19
5061,13897,5888,0,53528,11,18
5062,13898,5888,1,53536,11,19
5063,13907,5888,0,53598,11,18
5064,13908,5889,1,53665,3,21
5065,13909,5889,0,53666,3,20
5066,13910,5893,1,53697,15,23
5067,13911,5893,0,53700,15,22
5068,13912,5889,1,53744,3,21
5069,13913,5889,0,53748,3,20
5070,13914,5889,1,53759,3,21
5071,13949,5889,0,53935,3,20
5072,13950,5889,1,54372,3,21
5073,13951,5889,0,54653,3,20
5074,13952,5889,1,54887,4,21
5075,13955,5889,0,54904,4,20
5076,13956,5889,1,54921,3,21
5077,13959,5889,0,54928,3,20
5078,13960,5889,1,54938,4,21
5079,13961,5889,0,54939,4,20
5080,13962,5889,1,55007,4,21
5081,13963,5889,0,55009,4,20
5082,13964,5889,1,55025,3,21
5083,13967,5889,0,55032,3,20
5084,13968,5889,1,55522,3,21
5085,13969,5889,0,55525,3,20
5086,13970,5889,1,56459,4,21
5087,13973,5889,0,56462,4,20
5088,13974,5889,1,56496,3,21
5089,13975,5889,0,56497,3,20
5090,13976,5889,1,56506,3,21
5091,13977,5889,0,56509,3,20
5092,13978,5893,1,56517,15,23
5093,13979,5893,0,56519,15,22
5094,13980,5889,1,56527,3,21
5095,13988,5889,0,56571,3,20
5096,13989,6253,1,57260,7,7
5097,13990,6253,0,57280,7,6
5098,13991,5893,1,57283,15,23
5099,13992,5893,0,57287,15,22
5100,13993,5893,1,57316,15,23
5101,13996,5893,0,57326,15,22
5102,13997,5893,1,57340,15,23
5103,13998,5893,0,57345,15,22
5104,13999,5893,1,57585,15,23
5105,14002,5893,0,57594,15,22
5106,14003,5893,1,57736,15,23
5107,14006,5893,0,57741,15,22
5108,14007,6253,1,57746,7,7
5109,14008,6253,0,57760,7,6
5110,14009,5893,1,57763,15,23
5111,14012,5893,0,57768,15,22
5112,14013,5893,1,57901,15,23
5113,14018,5893,0,57925,15,22
5114,14019,5893,1,57969,15,23
5115,14022,5893,0,58003,15,22
5116,14023,6253,1,58006,7,7
5117,14024,6253,0,58011,7,6
5118,14025,5893,1,58102,15,23
5119,14026,5893,0,58108,15,22
5120,14027,5893,1,58559,15,23
5121,14038,5893,0,58603,15,22
5122,14039,6253,1,58607,7,7
5123,14040,6253,0,58615,7,6
5124,14041,7125,1,58817,16,3
5125,14042,7125,0,58818,16,2
5126,14043,7125,1,60033,16,3
5127,14044,7125,0,60035,16,2
5128,14045,7125,1,60204,16,3
5129,14048,7125,0,60209,16,2
5130,14049,7125,1,60222,16,3
5131,14056,7125,0,60245,16,2
5132,14057,7125,1,60254,16,3
5133,14058,7125,0,60256,16,2
5134,14059,5893,1,60298,15,23
5135,14062,5893,0,60302,15,22
5136,14063,5893,1,60313,15,23
5137,14064,5893,0,60316,15,22
5138,14065,5889,1,60489,4,21
5139,14148,5889,0,64339,4,20
5140,14149,5889,1,64347,4,21
5141,14150,5889,0,64350,4,20
5142,14151,5889,1,64394,4,21
5143,14152,5889,0,64395,4,20
5144,14153,5889,1,64404,4,21
5145,14168,5889,0,64445,4,20
5146,14169,5889,1,64453,4,21
5147,14210,5889,0,64551,4,20
5148,14211,5889,1,64771,3,21
5149,14214,5889,0,64979,3,20
5150,14215,5893,1,65152,15,23
5151,14216,5893,0,65155,15,22
5152,14217,5893,1,65170,15,23
5153,14218,5893,0,65174,15,22
5154,14219,5889,1,65194,3,21
5155,14220,5889,0,65530,3,20
5156,14221,5896,1,65593,19,5
5157,14222,5896,0,65596,19,4
5158,14224,6253,1,65683,7,7
5159,14227,6253,0,65738,7,6
5160,14228,5895,1,65747,12,1
5161,14231,5895,0,65762,12,0
5162,14232,5895,1,65768,12,1
5163,14233,7125,1,65772,17,3
